Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-30 00:00:00-05:00,1.480222369909488,1.4885694869716446,1.4614412784576416,1.4614412784576416,776655,0.0,0.0
1962-01-31 00:00:00-05:00,1.476048952931079,1.5080461502075195,1.476048952931079,1.5080461502075195,800190,0.0,0.0
1962-02-01 00:00:00-05:00,1.5233480676907276,1.5469983377297576,1.5233480676907276,1.542824625968933,674670,0.0,0.0
1962-02-02 00:00:00-05:00,1.5428260057487824,1.5525645017623901,1.5358701602019498,1.5525645017623901,533460,0.0,0.0
1962-02-05 00:00:00-05:00,1.552562839614741,1.552562839614741,1.524739070884346,1.5330861806869507,329490,0.0,0.0
1962-02-06 00:00:00-05:00,1.53329638401491,1.5360791007443217,1.5277308464592467,1.5346876382827759,274575,0.000956,0.0
1962-02-07 00:00:00-05:00,1.536077618598938,1.5444259689256163,1.536077618598938,1.536077618598938,266730,0.0,0.0
1962-02-08 00:00:00-05:00,1.5360786251669565,1.5444269809641802,1.5360786251669565,1.5374699831008911,23535,0.0,0.0
1962-02-09 00:00:00-05:00,1.5374705365653099,1.548601508140564,1.5305137443913042,1.548601508140564,455010,0.0,0.0
1962-02-12 00:00:00-05:00,1.5485996699488784,1.5611221932883579,1.547208417262343,1.5499911308288574,298110,0.0,0.0
1962-02-13 00:00:00-05:00,1.5499913076421639,1.5513826645841382,1.5249465703964233,1.5249465703964233,274575,0.0,0.0
1962-02-14 00:00:00-05:00,1.5249471638512537,1.5305126978817916,1.519381629820716,1.5221643447875977,219660,0.0,0.0
1962-02-15 00:00:00-05:00,1.5221642502745396,1.5221642502745396,1.515207567386058,1.5165988206863403,243195,0.0,0.0
1962-02-16 00:00:00-05:00,1.5165990209705855,1.5221644512937635,1.5152077674865723,1.5152077674865723,235350,0.0,0.0
1962-02-19 00:00:00-05:00,1.5152081985592134,1.5221648843455629,1.497120128475752,1.4999028444290161,298110,0.0,0.0
1962-02-20 00:00:00-05:00,1.5005992650985718,1.5082517372214808,1.5005992650985718,1.5005992650985718,305955,0.0,0.0
1962-02-21 00:00:00-05:00,1.500597492342972,1.511032773370448,1.4894664287567139,1.4894664287567139,384405,0.0,0.0
1962-02-23 00:00:00-05:00,1.491552700555513,1.497118229499418,1.491552700555513,1.494335412979126,305955,0.0,0.0
1962-02-26 00:00:00-05:00,1.4943374671427263,1.495729033460782,1.4859892142994355,1.4887720346450806,313800,0.0,0.0
1962-02-27 00:00:00-05:00,1.4887716639073318,1.5012941961991082,1.4804234131429437,1.4915543794631958,368715,0.0,0.0
1962-02-28 00:00:00-05:00,1.491552700555513,1.494335412979126,1.4832044591879947,1.494335412979126,282420,0.0,0.0
1962-03-01 00:00:00-05:00,1.4999030064449699,1.5124255418777466,1.4999030064449699,1.5124255418777466,298110,0.0,0.0
1962-03-02 00:00:00-05:00,1.5249465703964233,1.5332948161450035,1.5249465703964233,1.5249465703964233,258885,0.0,0.0
1962-03-05 00:00:00-05:00,1.5249472960639723,1.5249472960639723,1.5138162270378344,1.5193817615509033,376560,0.0,0.0
1962-03-06 00:00:00-05:00,1.519381353423583,1.526338139575249,1.5165986389629165,1.5207728147506714,196125,0.0,0.0
1962-03-07 00:00:00-05:00,1.5207737147151452,1.5256434679031372,1.5165995364571923,1.5256434679031372,133365,0.0,0.0
1962-03-08 00:00:00-05:00,1.5256439412741138,1.529122233390808,1.5166000070220516,1.529122233390808,196125,0.0,0.0
1962-03-09 00:00:00-05:00,1.5305126682555477,1.5388609170913696,1.5305126682555477,1.5388609170913696,305955,0.0,0.0
1962-03-12 00:00:00-05:00,1.5388614451316336,1.5430354148366299,1.533295909299087,1.5374699831008911,298110,0.0,0.0
1962-03-13 00:00:00-05:00,1.5374689756211377,1.5374689756211377,1.5305121905101386,1.536077618598938,133365,0.0,0.0
1962-03-14 00:00:00-05:00,1.5360788244747792,1.5402528988181738,1.5305133920169198,1.5332961082458496,211815,0.0,0.0
1962-03-15 00:00:00-05:00,1.5332955249237001,1.5416437745313285,1.530512809753418,1.530512809753418,258885,0.0,0.0
1962-03-16 00:00:00-05:00,1.5305131934312177,1.5374699831008911,1.5305131934312177,1.5374699831008911,172590,0.0,0.0
1962-03-19 00:00:00-05:00,1.5402534681139515,1.5472104694513078,1.5402534681139515,1.5416449308395386,392250,0.0,0.0
1962-03-20 00:00:00-05:00,1.5388620556695352,1.5388620556695352,1.5319050550460815,1.5319050550460815,172590,0.0,0.0
1962-03-21 00:00:00-05:00,1.5319046460345633,1.5360788244747792,1.5277305716911689,1.5332961082458496,274575,0.0,0.0
1962-03-22 00:00:00-05:00,1.5277297839595065,1.5277297839595065,1.5165988206863403,1.5165988206863403,251040,0.0,0.0
1962-03-23 00:00:00-05:00,1.517990376434049,1.5249471638512537,1.517990376434049,1.5221643447875977,196125,0.0,0.0
1962-03-26 00:00:00-05:00,1.5221640795757103,1.527729612636546,1.5193813650936703,1.5214684009552002,141210,0.0,0.0
1962-03-27 00:00:00-05:00,1.5179908882426154,1.5179908882426154,1.4915545666600487,1.4929460287094116,368715,0.0,0.0
1962-03-28 00:00:00-05:00,1.494337509773524,1.5054685832800099,1.494337509773524,1.5012946128845215,345180,0.0,0.0
1962-03-29 00:00:00-05:00,1.5012935873525228,1.5082502693241182,1.4971193075180054,1.4971193075180054,243195,0.0,0.0
1962-03-30 00:00:00-05:00,1.494336507124663,1.494336507124663,1.4755529763187116,1.482509970664978,462855,0.0,0.0
1962-04-02 00:00:00-05:00,1.4818146665705498,1.4818146665705498,1.4623353481292725,1.4623353481292725,392250,0.0,0.0
1962-04-03 00:00:00-05:00,1.4609439423769603,1.4609439423769603,1.4108543459605367,1.426159381866455,957090,0.0,0.0
1962-04-04 00:00:00-05:00,1.4261587965243994,1.4386813206098166,1.4198977947235107,1.4198977947235107,682515,0.0,0.0
1962-04-05 00:00:00-05:00,1.4275512097288225,1.4498132467269897,1.4275512097288225,1.4498132467269897,957090,0.0,0.0
1962-04-06 00:00:00-05:00,1.4498137751346851,1.4609448497390647,1.438682804627141,1.4484223127365112,455010,0.0,0.0
1962-04-09 00:00:00-05:00,1.4484217848359564,1.4567700356981694,1.4386822802763048,1.4498132467269897,23535,0.0,0.0
1962-04-10 00:00:00-05:00,1.4498129980903915,1.455378532409668,1.4414647486598668,1.455378532409668,274575,0.0,0.0
1962-04-11 00:00:00-05:00,1.4553780930107556,1.4665091582886847,1.435898780822754,1.435898780822754,556995,0.0,0.0
1962-04-12 00:00:00-05:00,1.4358992530139254,1.4386820722969036,1.4205942153930664,1.4205942153930664,423630,0.0,0.0
1962-04-13 00:00:00-05:00,1.420594679687147,1.4414652585983276,1.419203217542494,1.4414652585983276,658980,0.0,0.0
1962-04-16 00:00:00-05:00,1.4414649519915042,1.4512044562547186,1.4247684507752627,1.4400734901428223,533460,0.0,0.0
1962-04-17 00:00:00-05:00,1.4400729538722545,1.447029948234558,1.433116167703462,1.447029948234558,313800,0.0,0.0
1962-04-18 00:00:00-05:00,1.4470304228935438,1.4595527462017333,1.4428561416294978,1.4442476034164429,447165,0.0,0.0
1962-04-19 00:00:00-05:00,1.4442476034164429,1.4498131382738548,1.4386821726558208,1.4442476034164429,407940,0.0,0.0
1962-04-23 00:00:00-05:00,1.4442469384793797,1.445638295528949,1.4372899450380503,1.4428554773330688,329490,0.0,0.0
1962-04-24 00:00:00-05:00,1.4428565125493478,1.451900548053918,1.4400737964536747,1.4414652585983276,478545,0.0,0.0
1962-04-25 00:00:00-05:00,1.441464625965915,1.4470301598114665,1.426159381866455,1.426159381866455,486390,0.0,0.0
1962-04-26 00:00:00-05:00,1.424769469591487,1.424769469591487,1.3899850845336914,1.3899850845336914,972780,0.0,0.0
1962-04-27 00:00:00-05:00,1.3899837362240923,1.4052887716897384,1.3357200690570592,1.351025104522705,1710210,0.0,0.0
1962-04-30 00:00:00-04:00,1.3510256937354692,1.3635482280616686,1.2522381303884176,1.2633692026138306,2455485,0.0,0.0
1962-05-01 00:00:00-04:00,1.263368407977162,1.2925872199729191,1.1965822248256535,1.285630226135254,5562105,0.0,0.0
1962-05-02 00:00:00-04:00,1.3078930936223365,1.346851742865359,1.3078930936223365,1.314850091934204,2675145,0.0,0.0
1962-05-03 00:00:00-04:00,1.3148495100269566,1.346851146795286,1.3051097999782548,1.341981291770935,1427790,0.0,0.0
1962-05-04 00:00:00-04:00,1.3419811128762689,1.3524163961410522,1.3287629069731683,1.3524163961410522,815880,0.0,0.0
1962-05-07 00:00:00-04:00,1.3524163902536102,1.3628516734729659,1.3225018978118896,1.3225018978118896,870795,0.0,0.0
1962-05-08 00:00:00-04:00,1.3209724772306153,1.3209724772306153,1.2788766622543335,1.2788766622543335,1082610,0.000956,0.0
1962-05-09 00:00:00-04:00,1.2788754019770425,1.2907040137537105,1.2524351287603575,1.2552183866500854,1678830,0.0,0.0
1962-05-10 00:00:00-04:00,1.2552186748040433,1.2795715882788947,1.2496522618599244,1.2607849836349487,2000475,0.0,0.0
1962-05-11 00:00:00-04:00,1.2607851394038598,1.28026732683225,1.2357364342303994,1.2413028478622437,1984785,0.0,0.0
1962-05-14 00:00:00-04:00,1.2413024386546272,1.264959454536438,1.2197326840409857,1.264959454536438,2855580,0.0,0.0
1962-05-15 00:00:00-04:00,1.2649601697273962,1.2886171989845636,1.2580022811889648,1.2580022811889648,1765125,0.0,0.0
1962-05-16 00:00:00-04:00,1.2580023992221525,1.2788762750224574,1.2580023992221525,1.2719181776046753,925710,0.0,0.0
1962-05-17 00:00:00-04:00,1.271918091355006,1.271918091355006,1.2440863282507315,1.2496527433395386,1019850,0.0,0.0
1962-05-18 00:00:00-04:00,1.2496533359700723,1.2566112279891968,1.23991197480339,1.2566112279891968,768810,0.0,0.0
1962-05-21 00:00:00-04:00,1.2566110147536091,1.2566110147536091,1.2413035507957715,1.2524362802505493,415785,0.0,0.0
1962-05-22 00:00:00-04:00,1.2510440255009945,1.2510440255009945,1.2106877565383911,1.2106877565383911,1051230,0.0,0.0
1962-05-23 00:00:00-04:00,1.2106866764202375,1.2190363423829953,1.1557186841964722,1.1557186841964722,3028170,0.0,0.0
1962-05-24 00:00:00-04:00,1.1557193374956245,1.1856386610831926,1.1077094078063965,1.1077094078063965,4346130,0.0,0.0
1962-05-25 00:00:00-04:00,1.1077097330825787,1.1327584401463107,1.0798777669362762,1.109101414680481,4503030,0.0,0.0
1962-05-28 00:00:00-04:00,1.1049266154079513,1.1049266154079513,0.9880326341505038,1.0047317743301392,4518720,0.0,0.0
1962-05-29 00:00:00-04:00,1.0172559137129107,1.077094472375263,1.0172559137129107,1.0659619569778442,4040175,0.0,0.0
1962-05-31 00:00:00-04:00,1.0854440060347554,1.1132759676950623,1.0854440060347554,1.0924021005630493,4322595,0.0,0.0
1962-06-01 00:00:00-04:00,1.0882272132856041,1.0882272132856041,1.0652659791504455,1.0715280771255493,2526090,0.0,0.0
1962-06-04 00:00:00-04:00,1.0576125331324628,1.0576125331324628,1.001948595046997,1.001948595046997,1898490,0.0,0.0
1962-06-05 00:00:00-04:00,1.0019487152189097,1.0409134140841443,0.9824663137296639,1.0134292840957642,3310590,0.0,0.0
1962-06-06 00:00:00-04:00,1.0134293686023967,1.0464799166455774,1.0075152145312012,1.017256259918213,3012480,0.0,0.0
1962-06-07 00:00:00-04:00,1.0242140927646328,1.0409132316206178,1.0242140927646328,1.0297805070877075,1286580,0.0,0.0
1962-06-08 00:00:00-04:00,1.0304757763418428,1.0464791183533932,1.0304757763418428,1.0332590341567993,1223820,0.0,0.0
1962-06-11 00:00:00-04:00,1.033259880014191,1.0353472469992995,0.9977741207009888,0.9991655945777893,1247355,0.0,0.0
1962-06-12 00:00:00-04:00,0.9880322361790028,0.9880322361790028,0.9327163696289062,0.9327163696289062,3483180,0.0,0.0
1962-06-13 00:00:00-04:00,0.9327162908460982,0.9546339927513843,0.896882714980569,0.8979264497756958,4589325,0.0,0.0
1962-06-14 00:00:00-04:00,0.8979265392081969,0.9233230819915159,0.8349568935296297,0.8516560792922974,6989895,0.0,0.0
1962-06-15 00:00:00-04:00,0.851655885183046,0.930976648094871,0.8363482279759974,0.9281933903694153,6621180,0.0,0.0
1962-06-18 00:00:00-04:00,0.9281937298597316,0.9455887586382812,0.8836628393232986,0.9177567958831787,4989420,0.0,0.0
1962-06-19 00:00:00-04:00,0.9177566698160475,0.935151696205139,0.9073197372731582,0.9351516962051392,2204445,0.0,0.0
1962-06-20 00:00:00-04:00,0.935151933112904,0.9539385413852797,0.912886381149292,0.912886381149292,3200760,0.0,0.0
1962-06-21 00:00:00-04:00,0.9017532743399056,0.9017532743399056,0.8774003665017899,0.8787920475006104,3883275,0.0,0.0
1962-06-22 00:00:00-04:00,0.878791948640483,0.894795289251318,0.8641801327021446,0.8906203508377075,3530250,0.0,0.0
1962-06-25 00:00:00-04:00,0.8906208917200338,0.9351519987739798,0.8780965894389644,0.9254107475280762,3969570,0.0,0.0
1962-06-26 00:00:00-04:00,0.9254101855175478,0.9435010994483655,0.8906203508377075,0.8906203508377075,3381195,0.0,0.0
1962-06-27 00:00:00-04:00,0.8920123700823082,0.9268022179603577,0.8920123700823082,0.9268022179603577,3098775,0.0,0.0
1962-06-28 00:00:00-04:00,0.933064456314085,0.9699415632954994,0.933064456314085,0.957417368888855,4275525,0.0,0.0
1962-06-29 00:00:00-04:00,0.9574178824391216,0.9671589277581867,0.9414143201047396,0.9441974759101868,2957565,0.0,0.0
1962-07-02 00:00:00-04:00,0.9441971724467587,0.9741165041923523,0.9421098062635493,0.9741165041923523,1459170,0.0,0.0
1962-07-03 00:00:00-04:00,0.9741173271799536,0.9845544792535722,0.9685509085420154,0.9782921671867371,2706525,0.0,0.0
1962-07-05 00:00:00-04:00,0.9782913406720026,0.9824660730384213,0.9706376646669018,0.9741165041923523,2110305,0.0,0.0
1962-07-06 00:00:00-04:00,0.962984419885878,0.962984419885878,0.9518516899400138,0.9602012634277344,1702365,0.0,0.0
1962-07-09 00:00:00-04:00,0.9602007649949557,0.9755082216820532,0.9490679367147667,0.9748123288154602,1976940,0.0,0.0
1962-07-10 00:00:00-04:00,0.9915115843061628,1.0068190411950482,0.9915115843061628,0.9984694719314575,3192915,0.0,0.0
1962-07-11 00:00:00-04:00,0.9984689720892,1.0423041627504634,0.9942942416039297,1.0419564247131348,3467490,0.0,0.0
1962-07-12 00:00:00-04:00,1.0443918595604442,1.0847483291891515,1.0443918595604442,1.0548290014266968,3451800,0.0,0.0
1962-07-13 00:00:00-04:00,1.0548288124136314,1.061786697517925,1.03673799880287,1.0471749305725098,2204445,0.0,0.0
1962-07-16 00:00:00-04:00,1.0471750423558415,1.0645700693130493,1.036738109472085,1.0645700693130493,1733745,0.0,0.0
1962-07-17 00:00:00-04:00,1.064570496269463,1.070136807179511,1.0297806366286544,1.0301284790039062,1788660,0.0,0.0
1962-07-18 00:00:00-04:00,1.0301277494432914,1.0353463183954268,1.0075143671034184,1.0165597200393677,2549625,0.0,0.0
1962-07-19 00:00:00-04:00,1.022126576295827,1.0464794922263765,1.022126576295827,1.0228222608566284,2298585,0.0,0.0
1962-07-20 00:00:00-04:00,1.0256049205332902,1.040912576313106,1.0256049205332902,1.035346269607544,713895,0.0,0.0
1962-07-23 00:00:00-04:00,1.0353468899168758,1.0492628732446367,1.0339551041802753,1.0381300449371338,878640,0.0,0.0
1962-07-24 00:00:00-04:00,1.0325637386148279,1.0325637386148279,1.0109940767288208,1.0109940767288208,933555,0.0,0.0
1962-07-25 00:00:00-04:00,1.0109938533982017,1.0256054155527288,0.998469344926079,1.0228222608566284,1969095,0.0,0.0
1962-07-26 00:00:00-04:00,1.0276944835716852,1.0381314329655589,1.0276944835716852,1.0283901691436768,996315,0.0,0.0
1962-07-27 00:00:00-04:00,1.028389660956225,1.0461324453353882,1.0276939757280124,1.0461324453353882,996315,0.0,0.0
1962-07-30 00:00:00-04:00,1.052741142870079,1.078137993812561,1.052741142870079,1.078137993812561,2981100,0.0,0.0
1962-07-31 00:00:00-04:00,1.078138736992968,1.095185721868025,1.0770947933197021,1.0770947933197021,2902650,0.0,0.0
1962-08-01 00:00:00-04:00,1.0743109948188532,1.0743109948188532,1.0471749305725098,1.0471749305725098,1278735,0.0,0.0
1962-08-02 00:00:00-04:00,1.0478716519917741,1.0736162662506104,1.0478716519917741,1.0736162662506104,1561155,0.0,0.0
1962-08-03 00:00:00-04:00,1.0736155472304727,1.078486171990998,1.0631787172719662,1.0715280771255493,996315,0.0,0.0
1962-08-06 00:00:00-04:00,1.0715286770345118,1.075703515468473,1.0562211096321217,1.0576128959655762,6911445,0.0,0.0
1962-08-07 00:00:00-04:00,1.056778062745256,1.056778062745256,1.039031982421875,1.039031982421875,964935,0.000956,0.0
1962-08-08 00:00:00-04:00,1.0390307145449664,1.0661721374831012,1.0313752171204733,1.062692403793335,1655295,0.0,0.0
1962-08-09 00:00:00-04:00,1.0619964297477642,1.0619964297477642,1.0442500577419573,1.0480777025222778,1349340,0.0,0.0
1962-08-10 00:00:00-04:00,1.0480780222089592,1.0571252705587686,1.044250376261123,1.0459903478622437,1027695,0.0,0.0
1962-08-13 00:00:00-04:00,1.0466859077966977,1.057124900680545,1.0466859077966977,1.054341197013855,1066920,0.0,0.0
1962-08-14 00:00:00-04:00,1.0543419555443716,1.07452392578125,1.0526020874340885,1.07452392578125,1984785,0.0,0.0
1962-08-15 00:00:00-04:00,1.0759145021438599,1.0974885057994908,1.0759145021438599,1.0759145021438599,2455485,0.0,0.0
1962-08-16 00:00:00-04:00,1.0759155574019725,1.0933138167083785,1.0738277787812602,1.0752196311950684,1333650,0.0,0.0
1962-08-17 00:00:00-04:00,1.0752192822912772,1.0898339361614808,1.0745232521764283,1.0842664241790771,933555,0.0,0.0
1962-08-20 00:00:00-04:00,1.0898344899453636,1.105841003911208,1.0898344899453636,1.0960978269577026,1890645,0.0,0.0
1962-08-21 00:00:00-04:00,1.0960971441107576,1.107928092697928,1.0912255586689068,1.0933133363723755,1357185,0.0,0.0
1962-08-22 00:00:00-04:00,1.0954007101677676,1.1455078677169175,1.0954007101677676,1.1385486125946045,3459645,0.0,0.0
1962-08-23 00:00:00-04:00,1.1385495535298096,1.1545560618068387,1.1336780709182352,1.1427251100540161,3059550,0.0,0.0
1962-08-24 00:00:00-04:00,1.1427241656679923,1.144116120826154,1.1343728512538183,1.1385486125946045,1310115,0.0,0.0
1962-08-27 00:00:00-04:00,1.1385494951460564,1.1462047858483309,1.1343737305684085,1.135765790939331,957090,0.0,0.0
1962-08-28 00:00:00-04:00,1.1350689845976965,1.1350689845976965,1.0954008102416992,1.0954008102416992,2879115,0.0,0.0
1962-08-29 00:00:00-04:00,1.095401675908149,1.1023609371659644,1.0807869148653635,1.0884422063827515,2635920,0.0,0.0
1962-08-30 00:00:00-04:00,1.0884414934336133,1.0981846610801835,1.077306474447168,1.0793944597244263,996315,0.0,0.0
1962-08-31 00:00:00-04:00,1.0814832371554888,1.1072327190300641,1.0814832371554888,1.1030572652816772,1286580,0.0,0.0
1962-09-04 00:00:00-04:00,1.103056348232001,1.117670788669692,1.0745228724230844,1.0786986351013184,1702365,0.0,0.0
1962-09-05 00:00:00-04:00,1.0786987727101023,1.0912254375404258,1.0619962405350998,1.0661720037460327,2353500,0.0,0.0
1962-09-06 00:00:00-04:00,1.0661720062552194,1.082526315222393,1.0606044955171157,1.0800905227661133,1898490,0.0,0.0
1962-09-07 00:00:00-04:00,1.080091281798865,1.0880945906175632,1.064084768295288,1.064084768295288,1380720,0.0,0.0
1962-09-10 00:00:00-04:00,1.0640845669387609,1.0766115506326484,1.0508618653295567,1.0696520805358887,1890645,0.0,0.0
1962-09-11 00:00:00-04:00,1.0696520558306766,1.079395230434067,1.060605015661723,1.0633888244628906,1616070,0.0,0.0
1962-09-12 00:00:00-04:00,1.0647797731573927,1.0759146875998586,1.0647797731573927,1.0679113864898682,1365030,0.0,0.0
1962-09-13 00:00:00-04:00,1.067912398542277,1.0759157072369416,1.0672165763722739,1.0675644874572754,886485,0.0,0.0
1962-09-14 00:00:00-04:00,1.067564124811646,1.0828746024286349,1.0661723768105915,1.0807868242263794,1145370,0.0,0.0
1962-09-17 00:00:00-04:00,1.0828746497426474,1.101664862651511,1.0828746497426474,1.0995771884918213,1529775,0.0,0.0
1962-09-18 00:00:00-04:00,1.0995774241529648,1.1131482463035252,1.0898343525614875,1.0912261009216309,2384880,0.0,0.0
1962-09-19 00:00:00-04:00,1.0912260380876662,1.0954018035966973,1.0752196311950684,1.0752196311950684,1537620,0.0,0.0
1962-09-20 00:00:00-04:00,1.075220088764666,1.0842672374383182,1.0640850564479805,1.0654770135879517,925710,0.0,0.0
1962-09-21 00:00:00-04:00,1.064780150107509,1.064780150107509,1.0452939127675887,1.0487736463546753,2235825,0.0,0.0
1962-09-24 00:00:00-04:00,1.0369426351186664,1.0369426351186664,1.0070174070981328,1.0077134370803833,2745750,0.0,0.0
1962-09-25 00:00:00-04:00,1.0077135252372698,1.0278956890106201,0.9993622060571699,1.0278956890106201,2557470,0.0,0.0
1962-09-26 00:00:00-04:00,1.0278958869348884,1.0292876348878783,0.9896194338798523,0.9896194338798523,2149530,0.0,0.0
1962-09-27 00:00:00-04:00,0.9896192325995465,1.0014499729308075,0.9701329949467854,0.9743085503578186,3012480,0.0,0.0
1962-09-28 00:00:00-04:00,0.9750049320233612,0.9924034001034777,0.9750049320233612,0.9840521812438965,1482705,0.0,0.0
1962-10-01 00:00:00-04:00,0.9840526365448348,0.9840526365448348,0.9471679046373503,0.9475160241127014,1937715,0.0,0.0
1962-10-02 00:00:00-04:00,0.9555187415983364,0.9777886921544935,0.9555187415983364,0.9753530025482178,2965410,0.0,0.0
1962-10-03 00:00:00-04:00,0.9753526670250375,0.9910110530329848,0.9659574063259857,0.9701330661773682,1882800,0.0,0.0
1962-10-04 00:00:00-04:00,0.9701331012855424,0.9965786008554509,0.9659574412830468,0.9958825707435608,1365030,0.0,0.0
1962-10-05 00:00:00-04:00,0.9958821268880428,1.007365264877303,0.9889228702085087,1.002841591835022,1820040,0.0,0.0
1962-10-08 00:00:00-04:00,1.0028423759840015,1.006322111178388,0.9993626407896148,1.0014504194259644,666825,0.0,0.0
1962-10-09 00:00:00-04:00,1.0049290206115062,1.0230232899757252,1.0049290206115062,1.0195437669754028,1239510,0.0,0.0
1962-10-10 00:00:00-04:00,1.0195445308902504,1.0348550058852661,0.9944907802185994,0.9997103810310364,1898490,0.0,0.0
1962-10-11 00:00:00-04:00,0.9997097567297917,1.0118886094191353,0.9889226509340394,0.9910104274749756,1427790,0.0,0.0
1962-10-12 00:00:00-04:00,0.9910109099770166,0.9930986875344471,0.9798759922036373,0.9889231324195862,1090455,0.0,0.0
1962-10-15 00:00:00-04:00,0.9937960187383955,1.021633505821228,0.9937960187383955,1.021633505821228,972780,0.0,0.0
1962-10-16 00:00:00-04:00,1.0216327935462182,1.0258082470833285,0.9951872825622559,0.9951872825622559,1317960,0.0,0.0
1962-10-17 00:00:00-04:00,0.9951872215550203,1.016065216897401,0.9896197075346085,1.0063221454620361,1443480,0.0,0.0
1962-10-18 00:00:00-04:00,1.006322211746952,1.0132814745636032,0.9885759353637695,0.9885759353637695,1027695,0.0,0.0
1962-10-19 00:00:00-04:00,0.988576178367166,0.9910117647509676,0.9687418058620281,0.969089925289154,2479020,0.0,0.0
1962-10-22 00:00:00-04:00,0.9600427716121777,0.9600427716121777,0.9429924155705499,0.95482337474823,2871270,0.0,0.0
1962-10-23 00:00:00-04:00,0.9548229804423044,0.9548229804423044,0.918634295463562,0.918634295463562,2635920,0.0,0.0
1962-10-24 00:00:00-04:00,0.91863359082888,0.9464710354804993,0.8963636559343301,0.9464710354804993,3859740,0.0,0.0
1962-10-25 00:00:00-04:00,0.9464717939685638,0.9478635423559975,0.9242018412272135,0.942296028137207,2800665,0.0,0.0
1962-10-26 00:00:00-04:00,0.9381202256639636,0.9381202256639636,0.91654620721021,0.9228095412254333,1623915,0.0,0.0
1962-10-29 00:00:00-05:00,0.94090432852825,0.959694546806802,0.94090432852825,0.9589986205101013,3687150,0.0,0.0
1962-10-30 00:00:00-05:00,0.9589985207207068,0.9798765157168835,0.9496033604921437,0.9791806936264038,2769285,0.0,0.0
1962-10-31 00:00:00-05:00,0.9770928094541119,0.9770928094541119,0.9583025911544835,0.9631742835044861,1231665,0.0,0.0
1962-11-01 00:00:00-05:00,0.96317371598038,0.9798760414123535,0.9520387976478125,0.9798760414123535,2086770,0.0,0.0
1962-11-02 00:00:00-05:00,0.9798761487831896,1.0296354279222049,0.9659574212420063,0.9944908022880554,3279210,0.0,0.0
1962-11-05 00:00:00-05:00,1.0002687477643828,1.0141904041031804,1.0002687477643828,1.0065335035324097,1812195,0.000956,0.0
1962-11-07 00:00:00-05:00,1.006533155023213,1.0204545982303936,0.9912192550283861,1.005837082862854,1827885,0.0,0.0
1962-11-08 00:00:00-05:00,1.0058373200948965,1.0162785091185342,0.9891312718391418,0.9891312718391418,1333650,0.0,0.0
1962-11-09 00:00:00-05:00,0.994003647825465,1.006533155023213,0.994003647825465,1.005837082862854,1153215,0.0,0.0
